# xp yp zp Ex Ey Ez
# 1111 6
# 101 1 11 6
 6.00000000e-03  0.00000000e+00  3.93839000e-02 -6.50200100e+04  0.00000000e+00  1.95910100e+06
 7.00000000e-03  0.00000000e+00  3.93839000e-02 -6.85812300e+04  0.00000000e+00  2.02831900e+06
 8.00000000e-03  0.00000000e+00  3.93839000e-02 -7.00709200e+04  0.00000000e+00  2.10411200e+06
 9.00000000e-03  0.00000000e+00  3.93839000e-02 -6.69429700e+04  0.00000000e+00  2.18249900e+06
 1.00000000e-02  0.00000000e+00  3.93839000e-02 -6.61724400e+04  0.00000000e+00  2.25739700e+06
 0.00000000e+00  0.00000000e+00  3.99718000e-02  0.00000000e+00  0.00000000e+00  1.75494700e+06
 1.00000000e-03  0.00000000e+00  3.99718000e-02 -4.87665900e+03  0.00000000e+00  1.77198200e+06
 2.00000000e-03  0.00000000e+00  3.99718000e-02 -9.37363100e+03  0.00000000e+00  1.79220200e+06
 3.00000000e-03  0.00000000e+00  3.99718000e-02 -1.43286600e+04  0.00000000e+00  1.81631100e+06
 4.00000000e-03  0.00000000e+00  3.99718000e-02 -1.62178000e+04  0.00000000e+00  1.85444500e+06
 5.00000000e-03  0.00000000e+00  3.99718000e-02 -1.66232400e+04  0.00000000e+00  1.90451400e+06
 6.00000000e-03  0.00000000e+00  3.99718000e-02 -1.52113200e+04  0.00000000e+00  1.96337900e+06
 7.00000000e-03  0.00000000e+00  3.99718000e-02 -1.24416900e+04  0.00000000e+00  2.03159900e+06
 8.00000000e-03  0.00000000e+00  3.99718000e-02 -8.02281200e+03  0.00000000e+00  2.10552400e+06
 9.00000000e-03  0.00000000e+00  3.99718000e-02 -4.86759400e+03  0.00000000e+00  2.18321700e+06
 1.00000000e-02  0.00000000e+00  3.99718000e-02  4.61798100e+02  0.00000000e+00  2.25706800e+06
 0.00000000e+00  0.00000000e+00  4.05596000e-02  0.00000000e+00  0.00000000e+00  1.75580200e+06
 1.00000000e-03  0.00000000e+00  4.05596000e-02  3.42215500e+03  0.00000000e+00  1.77283700e+06
 2.00000000e-03  0.00000000e+00  4.05596000e-02  7.35722600e+03  0.00000000e+00  1.79225400e+06
 3.00000000e-03  0.00000000e+00  4.05596000e-02  1.14034000e+04  0.00000000e+00  1.81524300e+06
 4.00000000e-03  0.00000000e+00  4.05596000e-02  1.70543000e+04  0.00000000e+00  1.85323600e+06
 5.00000000e-03  0.00000000e+00  4.05596000e-02  2.50388700e+04  0.00000000e+00  1.90153200e+06
 6.00000000e-03  0.00000000e+00  4.05596000e-02  3.36957800e+04  0.00000000e+00  1.95948500e+06
 7.00000000e-03  0.00000000e+00  4.05596000e-02  4.34172100e+04  0.00000000e+00  2.02611400e+06
 8.00000000e-03  0.00000000e+00  4.05596000e-02  5.24010500e+04  0.00000000e+00  2.10046000e+06
 9.00000000e-03  0.00000000e+00  4.05596000e-02  6.12812700e+04  0.00000000e+00  2.17820300e+06
 1.00000000e-02  0.00000000e+00  4.05596000e-02  6.17556200e+04  0.00000000e+00  2.25441800e+06
 0.00000000e+00  0.00000000e+00  4.11474000e-02  0.00000000e+00  0.00000000e+00  1.74845600e+06
 1.00000000e-03  0.00000000e+00  4.11474000e-02  1.15495700e+04  0.00000000e+00  1.76428700e+06
 2.00000000e-03  0.00000000e+00  4.11474000e-02  2.36154100e+04  0.00000000e+00  1.78315100e+06
 3.00000000e-03  0.00000000e+00  4.11474000e-02  3.51717100e+04  0.00000000e+00  1.80530400e+06
 4.00000000e-03  0.00000000e+00  4.11474000e-02  4.96933200e+04  0.00000000e+00  1.84213900e+06
 5.00000000e-03  0.00000000e+00  4.11474000e-02  6.54457000e+04  0.00000000e+00  1.88880400e+06
 6.00000000e-03  0.00000000e+00  4.11474000e-02  8.22132600e+04  0.00000000e+00  1.94596300e+06
 7.00000000e-03  0.00000000e+00  4.11474000e-02  9.88210200e+04  0.00000000e+00  2.01291100e+06
 8.00000000e-03  0.00000000e+00  4.11474000e-02  1.13265500e+05  0.00000000e+00  2.08749900e+06
 9.00000000e-03  0.00000000e+00  4.11474000e-02  1.25260800e+05  0.00000000e+00  2.16842100e+06
 1.00000000e-02  0.00000000e+00  4.11474000e-02  1.31086800e+05  0.00000000e+00  2.24841700e+06
 0.00000000e+00  0.00000000e+00  4.17352000e-02  0.00000000e+00  0.00000000e+00  1.73024500e+06
 1.00000000e-03  0.00000000e+00  4.17352000e-02  1.94304000e+04  0.00000000e+00  1.74607600e+06
 2.00000000e-03  0.00000000e+00  4.17352000e-02  3.93286200e+04  0.00000000e+00  1.76404800e+06
 3.00000000e-03  0.00000000e+00  4.17352000e-02  5.86746800e+04  0.00000000e+00  1.78597600e+06
 4.00000000e-03  0.00000000e+00  4.17352000e-02  8.15248600e+04  0.00000000e+00  1.82076500e+06
 5.00000000e-03  0.00000000e+00  4.17352000e-02  1.05368000e+05  0.00000000e+00  1.86688700e+06
 6.00000000e-03  0.00000000e+00  4.17352000e-02  1.30240700e+05  0.00000000e+00  1.92344700e+06
 7.00000000e-03  0.00000000e+00  4.17352000e-02  1.54543600e+05  0.00000000e+00  1.99033400e+06
 8.00000000e-03  0.00000000e+00  4.17352000e-02  1.76567400e+05  0.00000000e+00  2.06739200e+06
 9.00000000e-03  0.00000000e+00  4.17352000e-02  1.94778700e+05  0.00000000e+00  2.15254200e+06
 1.00000000e-02  0.00000000e+00  4.17352000e-02  2.01477000e+05  0.00000000e+00  2.23409200e+06
 0.00000000e+00  0.00000000e+00  4.23230000e-02  0.00000000e+00  0.00000000e+00  1.70466500e+06
 1.00000000e-03  0.00000000e+00  4.23230000e-02  2.69570600e+04  0.00000000e+00  1.71909300e+06
 2.00000000e-03  0.00000000e+00  4.23230000e-02  5.47090800e+04  0.00000000e+00  1.73641000e+06
 3.00000000e-03  0.00000000e+00  4.23230000e-02  8.23419700e+04  0.00000000e+00  1.75621000e+06
 4.00000000e-03  0.00000000e+00  4.23230000e-02  1.12124900e+05  0.00000000e+00  1.79073100e+06
 5.00000000e-03  0.00000000e+00  4.23230000e-02  1.44820900e+05  0.00000000e+00  1.83516800e+06
 6.00000000e-03  0.00000000e+00  4.23230000e-02  1.77904400e+05  0.00000000e+00  1.89107200e+06
 7.00000000e-03  0.00000000e+00  4.23230000e-02  2.10928600e+05  0.00000000e+00  1.95897500e+06
 8.00000000e-03  0.00000000e+00  4.23230000e-02  2.40844100e+05  0.00000000e+00  2.03826700e+06
 9.00000000e-03  0.00000000e+00  4.23230000e-02  2.64043300e+05  0.00000000e+00  2.12808700e+06
 1.00000000e-02  0.00000000e+00  4.23230000e-02  2.75383500e+05  0.00000000e+00  2.22560900e+06
 0.00000000e+00  0.00000000e+00  4.29109000e-02  0.00000000e+00  0.00000000e+00  1.67082500e+06
 1.00000000e-03  0.00000000e+00  4.29109000e-02  3.43322900e+04  0.00000000e+00  1.68348700e+06
 2.00000000e-03  0.00000000e+00  4.29109000e-02  6.91148900e+04  0.00000000e+00  1.69929700e+06
 3.00000000e-03  0.00000000e+00  4.29109000e-02  1.03202300e+05  0.00000000e+00  1.71872200e+06
 4.00000000e-03  0.00000000e+00  4.29109000e-02  1.42640100e+05  0.00000000e+00  1.75056800e+06
 5.00000000e-03  0.00000000e+00  4.29109000e-02  1.82697300e+05  0.00000000e+00  1.79403000e+06
 6.00000000e-03  0.00000000e+00  4.29109000e-02  2.25550200e+05  0.00000000e+00  1.84915800e+06
 7.00000000e-03  0.00000000e+00  4.29109000e-02  2.67862300e+05  0.00000000e+00  1.91680800e+06
 8.00000000e-03  0.00000000e+00  4.29109000e-02  3.07234900e+05  0.00000000e+00  1.99942700e+06
 9.00000000e-03  0.00000000e+00  4.29109000e-02  3.42472700e+05  0.00000000e+00  2.09908300e+06
 1.00000000e-02  0.00000000e+00  4.29109000e-02  3.58402600e+05  0.00000000e+00  2.20059200e+06
 0.00000000e+00  0.00000000e+00  4.34987000e-02  0.00000000e+00  0.00000000e+00  1.62652600e+06
 1.00000000e-03  0.00000000e+00  4.34987000e-02  4.10297600e+04  0.00000000e+00  1.63918800e+06
 2.00000000e-03  0.00000000e+00  4.34987000e-02  8.31467600e+04  0.00000000e+00  1.65357600e+06
 3.00000000e-03  0.00000000e+00  4.34987000e-02  1.25155800e+05  0.00000000e+00  1.67138900e+06
 4.00000000e-03  0.00000000e+00  4.34987000e-02  1.70335100e+05  0.00000000e+00  1.70212800e+06
 5.00000000e-03  0.00000000e+00  4.34987000e-02  2.19573500e+05  0.00000000e+00  1.74429700e+06
 6.00000000e-03  0.00000000e+00  4.34987000e-02  2.71700700e+05  0.00000000e+00  1.79627600e+06
 7.00000000e-03  0.00000000e+00  4.34987000e-02  3.25087900e+05  0.00000000e+00  1.86479900e+06
 8.00000000e-03  0.00000000e+00  4.34987000e-02  3.76791300e+05  0.00000000e+00  1.94869200e+06
 9.00000000e-03  0.00000000e+00  4.34987000e-02  4.24936100e+05  0.00000000e+00  2.05101000e+06
 1.00000000e-02  0.00000000e+00  4.34987000e-02  4.47475600e+05  0.00000000e+00  2.18080100e+06
 0.00000000e+00  0.00000000e+00  4.40865000e-02  0.00000000e+00  0.00000000e+00  1.57719100e+06
 1.00000000e-03  0.00000000e+00  4.40865000e-02  4.74485300e+04  0.00000000e+00  1.58758100e+06
 2.00000000e-03  0.00000000e+00  4.40865000e-02  9.58660000e+04  0.00000000e+00  1.60096300e+06
 3.00000000e-03  0.00000000e+00  4.40865000e-02  1.43162300e+05  0.00000000e+00  1.61661400e+06
 4.00000000e-03  0.00000000e+00  4.40865000e-02  1.96636100e+05  0.00000000e+00  1.64587900e+06
 5.00000000e-03  0.00000000e+00  4.40865000e-02  2.54989700e+05  0.00000000e+00  1.68247600e+06
 6.00000000e-03  0.00000000e+00  4.40865000e-02  3.16858900e+05  0.00000000e+00  1.73419800e+06
 7.00000000e-03  0.00000000e+00  4.40865000e-02  3.81995900e+05  0.00000000e+00  1.79902700e+06
 8.00000000e-03  0.00000000e+00  4.40865000e-02  4.49130400e+05  0.00000000e+00  1.88636100e+06
 9.00000000e-03  0.00000000e+00  4.40865000e-02  5.07716400e+05  0.00000000e+00  1.99601600e+06
 1.00000000e-02  0.00000000e+00  4.40865000e-02  5.53341500e+05  0.00000000e+00  2.13552000e+06
 0.00000000e+00  0.00000000e+00  4.46743000e-02  0.00000000e+00  0.00000000e+00  1.51800500e+06
 1.00000000e-03  0.00000000e+00  4.46743000e-02  5.32400400e+04  0.00000000e+00  1.52839400e+06
 2.00000000e-03  0.00000000e+00  4.46743000e-02  1.07642900e+05  0.00000000e+00  1.53977900e+06
 3.00000000e-03  0.00000000e+00  4.46743000e-02  1.62607800e+05  0.00000000e+00  1.55363000e+06
 4.00000000e-03  0.00000000e+00  4.46743000e-02  2.21905400e+05  0.00000000e+00  1.57812900e+06
 5.00000000e-03  0.00000000e+00  4.46743000e-02  2.87256600e+05  0.00000000e+00  1.61399800e+06
 6.00000000e-03  0.00000000e+00  4.46743000e-02  3.59837300e+05  0.00000000e+00  1.65886100e+06
 7.00000000e-03  0.00000000e+00  4.46743000e-02  4.38150200e+05  0.00000000e+00  1.72227100e+06
 8.00000000e-03  0.00000000e+00  4.46743000e-02  5.19330200e+05  0.00000000e+00  1.80592100e+06
 9.00000000e-03  0.00000000e+00  4.46743000e-02  6.06831600e+05  0.00000000e+00  1.92238400e+06
 1.00000000e-02  0.00000000e+00  4.46743000e-02  6.66633900e+05  0.00000000e+00  2.09479200e+06
 0.00000000e+00  0.00000000e+00  4.52621000e-02  0.00000000e+00  0.00000000e+00  1.45574600e+06
 1.00000000e-03  0.00000000e+00  4.52621000e-02  5.82905300e+04  0.00000000e+00  1.46329200e+06
 2.00000000e-03  0.00000000e+00  4.52621000e-02  1.18288300e+05  0.00000000e+00  1.47337500e+06
 3.00000000e-03  0.00000000e+00  4.52621000e-02  1.78279000e+05  0.00000000e+00  1.48420300e+06
 4.00000000e-03  0.00000000e+00  4.52621000e-02  2.42845800e+05  0.00000000e+00  1.50600000e+06
 5.00000000e-03  0.00000000e+00  4.52621000e-02  3.17889400e+05  0.00000000e+00  1.53336200e+06
 6.00000000e-03  0.00000000e+00  4.52621000e-02  3.98651200e+05  0.00000000e+00  1.57529700e+06
 7.00000000e-03  0.00000000e+00  4.52621000e-02  4.90168900e+05  0.00000000e+00  1.63034100e+06
 8.00000000e-03  0.00000000e+00  4.52621000e-02  5.92444500e+05  0.00000000e+00  1.70976000e+06
 9.00000000e-03  0.00000000e+00  4.52621000e-02  6.95066700e+05  0.00000000e+00  1.82495200e+06
 1.00000000e-02  0.00000000e+00  4.52621000e-02  8.06073300e+05  0.00000000e+00  2.00435800e+06
 0.00000000e+00  0.00000000e+00  4.58500000e-02  0.00000000e+00  0.00000000e+00  1.38855000e+06
 1.00000000e-03  0.00000000e+00  4.58500000e-02  6.29063700e+04  0.00000000e+00  1.39205000e+06
 2.00000000e-03  0.00000000e+00  4.58500000e-02  1.26864700e+05  0.00000000e+00  1.39964700e+06
 3.00000000e-03  0.00000000e+00  4.58500000e-02  1.88541000e+05  0.00000000e+00  1.40906300e+06
 4.00000000e-03  0.00000000e+00  4.58500000e-02  2.63199700e+05  0.00000000e+00  1.42292600e+06
 5.00000000e-03  0.00000000e+00  4.58500000e-02  3.42020300e+05  0.00000000e+00  1.44812300e+06
 6.00000000e-03  0.00000000e+00  4.58500000e-02  4.34513600e+05  0.00000000e+00  1.47893500e+06
 7.00000000e-03  0.00000000e+00  4.58500000e-02  5.37100100e+05  0.00000000e+00  1.52627400e+06
 8.00000000e-03  0.00000000e+00  4.58500000e-02  6.56452700e+05  0.00000000e+00  1.59549500e+06
 9.00000000e-03  0.00000000e+00  4.58500000e-02  7.98709300e+05  0.00000000e+00  1.69882200e+06
 1.00000000e-02  0.00000000e+00  4.58500000e-02  9.31882600e+05  0.00000000e+00  1.88341700e+06
 0.00000000e+00  0.00000000e+00  4.64378000e-02  0.00000000e+00  0.00000000e+00  1.31264700e+06
 1.00000000e-03  0.00000000e+00  4.64378000e-02  6.61582400e+04  0.00000000e+00  1.31685000e+06
 2.00000000e-03  0.00000000e+00  4.64378000e-02  1.34496200e+05  0.00000000e+00  1.32093500e+06
 3.00000000e-03  0.00000000e+00  4.64378000e-02  2.02532700e+05  0.00000000e+00  1.32728400e+06
 4.00000000e-03  0.00000000e+00  4.64378000e-02  2.76499800e+05  0.00000000e+00  1.33849100e+06
 5.00000000e-03  0.00000000e+00  4.64378000e-02  3.65090900e+05  0.00000000e+00  1.35177900e+06
 6.00000000e-03  0.00000000e+00  4.64378000e-02  4.60584600e+05  0.00000000e+00  1.37653700e+06
 7.00000000e-03  0.00000000e+00  4.64378000e-02  5.78125100e+05  0.00000000e+00  1.40915200e+06
 8.00000000e-03  0.00000000e+00  4.64378000e-02  7.14861600e+05  0.00000000e+00  1.45985100e+06
 9.00000000e-03  0.00000000e+00  4.64378000e-02  8.66840400e+05  0.00000000e+00  1.55741300e+06
 1.00000000e-02  0.00000000e+00  4.64378000e-02  1.12037000e+06  0.00000000e+00  1.72129400e+06
 0.00000000e+00  0.00000000e+00  4.70256000e-02  0.00000000e+00  0.00000000e+00  1.23743000e+06
 1.00000000e-03  0.00000000e+00  4.70256000e-02  6.88956700e+04  0.00000000e+00  1.23800800e+06
 2.00000000e-03  0.00000000e+00  4.70256000e-02  1.39380900e+05  0.00000000e+00  1.24044000e+06
 3.00000000e-03  0.00000000e+00  4.70256000e-02  2.06964800e+05  0.00000000e+00  1.24225700e+06
 4.00000000e-03  0.00000000e+00  4.70256000e-02  2.88427400e+05  0.00000000e+00  1.25069500e+06
 5.00000000e-03  0.00000000e+00  4.70256000e-02  3.77273600e+05  0.00000000e+00  1.25483300e+06
 6.00000000e-03  0.00000000e+00  4.70256000e-02  4.83225000e+05  0.00000000e+00  1.26949500e+06
 7.00000000e-03  0.00000000e+00  4.70256000e-02  6.03690100e+05  0.00000000e+00  1.28248900e+06
 8.00000000e-03  0.00000000e+00  4.70256000e-02  7.65441900e+05  0.00000000e+00  1.31265100e+06
 9.00000000e-03  0.00000000e+00  4.70256000e-02  9.57251200e+05  0.00000000e+00  1.35892400e+06
 1.00000000e-02  0.00000000e+00  4.70256000e-02  1.20677800e+06  0.00000000e+00  1.48819100e+06
 0.00000000e+00  0.00000000e+00  4.76134000e-02  0.00000000e+00  0.00000000e+00  1.15548800e+06
 1.00000000e-03  0.00000000e+00  4.76134000e-02  7.05055000e+04  0.00000000e+00  1.15606500e+06
 2.00000000e-03  0.00000000e+00  4.76134000e-02  1.42744400e+05  0.00000000e+00  1.15536900e+06
 3.00000000e-03  0.00000000e+00  4.76134000e-02  2.15654500e+05  0.00000000e+00  1.15474200e+06
 4.00000000e-03  0.00000000e+00  4.76134000e-02  2.94159700e+05  0.00000000e+00  1.15327600e+06
 5.00000000e-03  0.00000000e+00  4.76134000e-02  3.87024800e+05  0.00000000e+00  1.15566500e+06
 6.00000000e-03  0.00000000e+00  4.76134000e-02  4.91754700e+05  0.00000000e+00  1.15068600e+06
 7.00000000e-03  0.00000000e+00  4.76134000e-02  6.21650200e+05  0.00000000e+00  1.15201600e+06
 8.00000000e-03  0.00000000e+00  4.76134000e-02  7.79115700e+05  0.00000000e+00  1.14927800e+06
 9.00000000e-03  0.00000000e+00  4.76134000e-02  9.68704700e+05  0.00000000e+00  1.14269000e+06
 1.00000000e-02  0.00000000e+00  4.76134000e-02  1.30350500e+06  0.00000000e+00  1.19881900e+06
 0.00000000e+00  0.00000000e+00  4.82012000e-02  0.00000000e+00  0.00000000e+00  1.07628200e+06
 1.00000000e-03  0.00000000e+00  4.82012000e-02  7.11346500e+04  0.00000000e+00  1.07328900e+06
 2.00000000e-03  0.00000000e+00  4.82012000e-02  1.44318100e+05  0.00000000e+00  1.07099900e+06
 3.00000000e-03  0.00000000e+00  4.82012000e-02  2.17568600e+05  0.00000000e+00  1.06644500e+06
 4.00000000e-03  0.00000000e+00  4.82012000e-02  2.96908100e+05  0.00000000e+00  1.06122500e+06
 5.00000000e-03  0.00000000e+00  4.82012000e-02  3.88189700e+05  0.00000000e+00  1.04824200e+06
 6.00000000e-03  0.00000000e+00  4.82012000e-02  4.94410900e+05  0.00000000e+00  1.03755400e+06
 7.00000000e-03  0.00000000e+00  4.82012000e-02  6.19817300e+05  0.00000000e+00  1.01421100e+06
 8.00000000e-03  0.00000000e+00  4.82012000e-02  7.79695600e+05  0.00000000e+00  9.85683700e+05
 9.00000000e-03  0.00000000e+00  4.82012000e-02  9.94146400e+05  0.00000000e+00  9.45606700e+05
 1.00000000e-02  0.00000000e+00  4.82012000e-02  1.27253500e+06  0.00000000e+00  9.15530700e+05
 0.00000000e+00  0.00000000e+00  4.87891000e-02  0.00000000e+00  0.00000000e+00  9.92638500e+05
 1.00000000e-03  0.00000000e+00  4.87891000e-02  7.11594100e+04  0.00000000e+00  9.89645900e+05
 2.00000000e-03  0.00000000e+00  4.87891000e-02  1.43357400e+05  0.00000000e+00  9.84491500e+05
 3.00000000e-03  0.00000000e+00  4.87891000e-02  2.13381400e+05  0.00000000e+00  9.78275700e+05
 4.00000000e-03  0.00000000e+00  4.87891000e-02  2.94503300e+05  0.00000000e+00  9.63267000e+05
 5.00000000e-03  0.00000000e+00  4.87891000e-02  3.84439200e+05  0.00000000e+00  9.48778000e+05
 6.00000000e-03  0.00000000e+00  4.87891000e-02  4.86357000e+05  0.00000000e+00  9.19703000e+05
 7.00000000e-03  0.00000000e+00  4.87891000e-02  6.06134800e+05  0.00000000e+00  8.84969500e+05
 8.00000000e-03  0.00000000e+00  4.87891000e-02  7.56401300e+05  0.00000000e+00  8.26418300e+05
 9.00000000e-03  0.00000000e+00  4.87891000e-02  9.44349000e+05  0.00000000e+00  7.35562400e+05
 1.00000000e-02  0.00000000e+00  4.87891000e-02  1.22176000e+06  0.00000000e+00  6.21464200e+05
 0.00000000e+00  0.00000000e+00  4.93769000e-02  0.00000000e+00  0.00000000e+00  9.13458600e+05
 1.00000000e-03  0.00000000e+00  4.93769000e-02  6.98363200e+04  0.00000000e+00  9.07328800e+05
 2.00000000e-03  0.00000000e+00  4.93769000e-02  1.41365700e+05  0.00000000e+00  8.99191700e+05
 3.00000000e-03  0.00000000e+00  4.93769000e-02  2.12663600e+05  0.00000000e+00  8.90181400e+05
 4.00000000e-03  0.00000000e+00  4.93769000e-02  2.88752800e+05  0.00000000e+00  8.73632500e+05
 5.00000000e-03  0.00000000e+00  4.93769000e-02  3.74605300e+05  0.00000000e+00  8.45734400e+05
 6.00000000e-03  0.00000000e+00  4.93769000e-02  4.70216200e+05  0.00000000e+00  8.13393400e+05
 7.00000000e-03  0.00000000e+00  4.93769000e-02  5.81839400e+05  0.00000000e+00  7.57996000e+05
 8.00000000e-03  0.00000000e+00  4.93769000e-02  7.09209000e+05  0.00000000e+00  6.82714500e+05
 9.00000000e-03  0.00000000e+00  4.93769000e-02  8.65850500e+05  0.00000000e+00  5.63002400e+05
 1.00000000e-02  0.00000000e+00  4.93769000e-02  1.05223900e+06  0.00000000e+00  3.64117300e+05
 0.00000000e+00  0.00000000e+00  4.99647000e-02  0.00000000e+00  0.00000000e+00  8.35043500e+05
 1.00000000e-03  0.00000000e+00  4.99647000e-02  6.81235300e+04  0.00000000e+00  8.26532700e+05
 2.00000000e-03  0.00000000e+00  4.99647000e-02  1.37190900e+05  0.00000000e+00  8.17321100e+05
 3.00000000e-03  0.00000000e+00  4.99647000e-02  2.04251000e+05  0.00000000e+00  8.05123300e+05
 4.00000000e-03  0.00000000e+00  4.99647000e-02  2.81390700e+05  0.00000000e+00  7.84878500e+05
 5.00000000e-03  0.00000000e+00  4.99647000e-02  3.59973100e+05  0.00000000e+00  7.54211300e+05
 6.00000000e-03  0.00000000e+00  4.99647000e-02  4.50451500e+05  0.00000000e+00  7.10631600e+05
 7.00000000e-03  0.00000000e+00  4.99647000e-02  5.44728700e+05  0.00000000e+00  6.48716600e+05
 8.00000000e-03  0.00000000e+00  4.99647000e-02  6.58783400e+05  0.00000000e+00  5.52704200e+05
 9.00000000e-03  0.00000000e+00  4.99647000e-02  7.72593300e+05  0.00000000e+00  4.16926100e+05
 1.00000000e-02  0.00000000e+00  4.99647000e-02  9.07248500e+05  0.00000000e+00  2.04897900e+05
 0.00000000e+00  0.00000000e+00  5.05525000e-02  0.00000000e+00  0.00000000e+00  7.56411700e+05
 1.00000000e-03  0.00000000e+00  5.05525000e-02  6.56450000e+04  0.00000000e+00  7.47900900e+05
 2.00000000e-03  0.00000000e+00  5.05525000e-02  1.32037000e+05  0.00000000e+00  7.36991800e+05
 3.00000000e-03  0.00000000e+00  5.05525000e-02  1.98636500e+05  0.00000000e+00  7.23556400e+05
 4.00000000e-03  0.00000000e+00  5.05525000e-02  2.67493000e+05  0.00000000e+00  6.99646600e+05
 5.00000000e-03  0.00000000e+00  5.05525000e-02  3.43923600e+05  0.00000000e+00  6.65876100e+05
 6.00000000e-03  0.00000000e+00  5.05525000e-02  4.20558000e+05  0.00000000e+00  6.17382700e+05
 7.00000000e-03  0.00000000e+00  5.05525000e-02  5.04634800e+05  0.00000000e+00  5.47587600e+05
 8.00000000e-03  0.00000000e+00  5.05525000e-02  5.90657500e+05  0.00000000e+00  4.51790200e+05
 9.00000000e-03  0.00000000e+00  5.05525000e-02  6.80200100e+05  0.00000000e+00  3.15938600e+05
 1.00000000e-02  0.00000000e+00  5.05525000e-02  7.54120600e+05  0.00000000e+00  8.23824800e+04
 0.00000000e+00  0.00000000e+00  5.11403000e-02  0.00000000e+00  0.00000000e+00  6.82531200e+05
 1.00000000e-03  0.00000000e+00  5.11403000e-02  6.27102500e+04  0.00000000e+00  6.72589100e+05
 2.00000000e-03  0.00000000e+00  5.11403000e-02  1.26048100e+05  0.00000000e+00  6.61138000e+05
 3.00000000e-03  0.00000000e+00  5.11403000e-02  1.89327600e+05  0.00000000e+00  6.46138300e+05
 4.00000000e-03  0.00000000e+00  5.11403000e-02  2.55211600e+05  0.00000000e+00  6.20655100e+05
 5.00000000e-03  0.00000000e+00  5.11403000e-02  3.21295600e+05  0.00000000e+00  5.83872700e+05
 6.00000000e-03  0.00000000e+00  5.11403000e-02  3.91940500e+05  0.00000000e+00  5.32760100e+05
 7.00000000e-03  0.00000000e+00  5.11403000e-02  4.60547800e+05  0.00000000e+00  4.63315300e+05
 8.00000000e-03  0.00000000e+00  5.11403000e-02  5.25415500e+05  0.00000000e+00  3.64728300e+05
 9.00000000e-03  0.00000000e+00  5.11403000e-02  5.82091800e+05  0.00000000e+00  2.30784700e+05
 1.00000000e-02  0.00000000e+00  5.11403000e-02  6.08775400e+05  0.00000000e+00  5.27654500e+04
 0.00000000e+00  0.00000000e+00  5.17282000e-02  0.00000000e+00  0.00000000e+00  6.10665200e+05
 1.00000000e-03  0.00000000e+00  5.17282000e-02  5.95482200e+04  0.00000000e+00  6.00723200e+05
 2.00000000e-03  0.00000000e+00  5.17282000e-02  1.19127600e+05  0.00000000e+00  5.88504500e+05
 3.00000000e-03  0.00000000e+00  5.17282000e-02  1.79080200e+05  0.00000000e+00  5.73220300e+05
 4.00000000e-03  0.00000000e+00  5.17282000e-02  2.38513000e+05  0.00000000e+00  5.46578000e+05
 5.00000000e-03  0.00000000e+00  5.17282000e-02  3.00802200e+05  0.00000000e+00  5.09281000e+05
 6.00000000e-03  0.00000000e+00  5.17282000e-02  3.59723400e+05  0.00000000e+00  4.58686800e+05
 7.00000000e-03  0.00000000e+00  5.17282000e-02  4.17489300e+05  0.00000000e+00  3.89382900e+05
 8.00000000e-03  0.00000000e+00  5.17282000e-02  4.67215100e+05  0.00000000e+00  2.98418700e+05
 9.00000000e-03  0.00000000e+00  5.17282000e-02  4.97448200e+05  0.00000000e+00  1.77882300e+05
 1.00000000e-02  0.00000000e+00  5.17282000e-02  5.04312500e+05  0.00000000e+00  1.94912200e+04
 0.00000000e+00  0.00000000e+00  5.23160000e-02  0.00000000e+00  0.00000000e+00  5.43188000e+05
 1.00000000e-03  0.00000000e+00  5.23160000e-02  5.60690500e+04  0.00000000e+00  5.32798300e+05
 2.00000000e-03  0.00000000e+00  5.23160000e-02  1.12208900e+05  0.00000000e+00  5.20512400e+05
 3.00000000e-03  0.00000000e+00  5.23160000e-02  1.67995200e+05  0.00000000e+00  5.04992400e+05
 4.00000000e-03  0.00000000e+00  5.23160000e-02  2.24146600e+05  0.00000000e+00  4.78559500e+05
 5.00000000e-03  0.00000000e+00  5.23160000e-02  2.77276600e+05  0.00000000e+00  4.42234100e+05
 6.00000000e-03  0.00000000e+00  5.23160000e-02  3.30226600e+05  0.00000000e+00  3.92534200e+05
 7.00000000e-03  0.00000000e+00  5.23160000e-02  3.75863700e+05  0.00000000e+00  3.28470100e+05
 8.00000000e-03  0.00000000e+00  5.23160000e-02  4.12585000e+05  0.00000000e+00  2.44896000e+05
 9.00000000e-03  0.00000000e+00  5.23160000e-02  4.40857000e+05  0.00000000e+00  1.39066500e+05
 1.00000000e-02  0.00000000e+00  5.23160000e-02  4.23311600e+05  0.00000000e+00  3.24994500e+04
 0.00000000e+00  0.00000000e+00  5.29038000e-02  0.00000000e+00  0.00000000e+00  4.78695200e+05
 1.00000000e-03  0.00000000e+00  5.29038000e-02  5.25669800e+04  0.00000000e+00  4.68738100e+05
 2.00000000e-03  0.00000000e+00  5.29038000e-02  1.04920400e+05  0.00000000e+00  4.56700400e+05
 3.00000000e-03  0.00000000e+00  5.29038000e-02  1.57906800e+05  0.00000000e+00  4.41696900e+05
 4.00000000e-03  0.00000000e+00  5.29038000e-02  2.07645700e+05  0.00000000e+00  4.16427900e+05
 5.00000000e-03  0.00000000e+00  5.29038000e-02  2.56908600e+05  0.00000000e+00  3.81166100e+05
